engine;dev;jobs;targetiops;prociops;polling;terse_version_3;fio_version;jobname;groupid;error;read_kb;read_bandwidth;read_iops;read_runtime_ms;read_slat_min;read_slat_max;read_slat_mean;read_slat_dev;read_clat_min;read_clat_max;read_clat_mean;read_clat_dev;read_clat_pct01;read_clat_pct02;read_clat_pct03;read_clat_pct04;read_clat_pct05;read_clat_pct06;read_clat_pct07;read_clat_pct08;read_clat_pct09;read_clat_pct10;read_clat_pct11;read_clat_pct12;read_clat_pct13;read_clat_pct14;read_clat_pct15;read_clat_pct16;read_clat_pct17;read_clat_pct18;read_clat_pct19;read_clat_pct20;read_tlat_min;read_lat_max;read_lat_mean;read_lat_dev;read_bw_min;read_bw_max;read_bw_agg_pct;read_bw_mean;read_bw_dev;write_kb;write_bandwidth;write_iops;write_runtime_ms;write_slat_min;write_slat_max;write_slat_mean;write_slat_dev;write_clat_min;write_clat_max;write_clat_mean;write_clat_dev;write_clat_pct01;write_clat_pct02;write_clat_pct03;write_clat_pct04;write_clat_pct05;write_clat_pct06;write_clat_pct07;write_clat_pct08;write_clat_pct09;write_clat_pct10;write_clat_pct11;write_clat_pct12;write_clat_pct13;write_clat_pct14;write_clat_pct15;write_clat_pct16;write_clat_pct17;write_clat_pct18;write_clat_pct19;write_clat_pct20;write_tlat_min;write_lat_max;write_lat_mean;write_lat_dev;write_bw_min;write_bw_max;write_bw_agg_pct;write_bw_mean;write_bw_dev;cpu_user;cpu_sys;cpu_csw;cpu_mjf;cpu_minf;iodepth_1;iodepth_2;iodepth_4;iodepth_8;iodepth_16;iodepth_32;iodepth_64;lat_2us;lat_4us;lat_10us;lat_20us;lat_50us;lat_100us;lat_250us;lat_500us;lat_750us;lat_1000us;lat_2ms;lat_4ms;lat_10ms;lat_20ms;lat_50ms;lat_100ms;lat_250ms;lat_500ms;lat_750ms;lat_1000ms;lat_2000ms;lat_over_2000ms;disk_name;disk_read_iops;disk_write_iops;disk_read_merges;disk_write_merges;disk_read_ticks;write_ticks;disk_queue_time;disk_util
spdk;/dev/nvme0n1;1;1000;1000;0;3;fio-3.18-8-g1b5e1;run;0;0;120008;4000;1000;30001;0;32;5.598991;0.295180;13;115;18.287931;2.039431;1.000000%=17;5.000000%=17;10.000000%=18;20.000000%=18;30.000000%=18;40.000000%=18;50.000000%=18;60.000000%=18;70.000000%=18;80.000000%=18;90.000000%=18;95.000000%=18;99.000000%=19;99.500000%=21;99.900000%=54;99.950000%=58;99.990000%=64;0%=0;0%=0;0%=0;15;121;23.886922;1.955407;4000;4011;100.000000%;4005.474576;3.825306;0;0;0;0;0;0;0.000000;0.000000;0;0;0.000000;0.000000;1.000000%=0;5.000000%=0;10.000000%=0;20.000000%=0;30.000000%=0;40.000000%=0;50.000000%=0;60.000000%=0;70.000000%=0;80.000000%=0;90.000000%=0;95.000000%=0;99.000000%=0;99.500000%=0;99.900000%=0;99.950000%=0;99.990000%=0;0%=0;0%=0;0%=0;0;0;0.000000;0.000000;0;0;0.000000%;0.000000;0.000000;4.233333%;1.126667%;29969;0;0;99.9%;0.1%;0.1%;0.1%;0.1%;0.1%;0.0%;0.00%;0.00%;0.00%;99.45%;0.41%;0.14%;0.01%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%
spdk;/dev/nvme0n1;1;100000;100000;0;3;fio-3.18-8-g1b5e1;run;0;0;12000004;399986;99996;30001;0;17;0.086117;0.083874;7;70;9.903875;3.074622;1.000000%=7;5.000000%=8;10.000000%=8;20.000000%=8;30.000000%=8;40.000000%=8;50.000000%=8;60.000000%=8;70.000000%=9;80.000000%=10;90.000000%=15;95.000000%=15;99.000000%=17;99.500000%=20;99.900000%=37;99.950000%=40;99.990000%=45;0%=0;0%=0;0%=0;7;70;9.989993;3.075968;400298;400488;100.000000%;400467.423729;24.268756;0;0;0;0;0;0;0.000000;0.000000;0;0;0.000000;0.000000;1.000000%=0;5.000000%=0;10.000000%=0;20.000000%=0;30.000000%=0;40.000000%=0;50.000000%=0;60.000000%=0;70.000000%=0;80.000000%=0;90.000000%=0;95.000000%=0;99.000000%=0;99.500000%=0;99.900000%=0;99.950000%=0;99.990000%=0;0%=0;0%=0;0%=0;0;0;0.000000;0.000000;0;0;0.000000%;0.000000;0.000000;99.996667%;0.000000%;91;0;0;79.6%;20.2%;0.2%;0.1%;0.0%;0.0%;0.0%;0.00%;0.00%;79.38%;19.93%;0.69%;0.01%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%
spdk;/dev/nvme0n1;1;200000;200000;0;3;fio-3.18-8-g1b5e1;run;0;0;24000004;799973;199993;30001;0;17;0.083620;0.079203;7;59;10.267087;1.846133;1.000000%=8;5.000000%=8;10.000000%=9;20.000000%=9;30.000000%=9;40.000000%=9;50.000000%=10;60.000000%=10;70.000000%=10;80.000000%=10;90.000000%=11;95.000000%=11;99.000000%=16;99.500000%=21;99.900000%=37;99.950000%=40;99.990000%=43;0%=0;0%=0;0%=0;7;59;10.350707;1.847795;800053;800968;100.000000%;800919.135593;127.613433;0;0;0;0;0;0;0.000000;0.000000;0;0;0.000000;0.000000;1.000000%=0;5.000000%=0;10.000000%=0;20.000000%=0;30.000000%=0;40.000000%=0;50.000000%=0;60.000000%=0;70.000000%=0;80.000000%=0;90.000000%=0;95.000000%=0;99.000000%=0;99.500000%=0;99.900000%=0;99.950000%=0;99.990000%=0;0%=0;0%=0;0%=0;0;0;0.000000;0.000000;0;0;0.000000%;0.000000;0.000000;99.996667%;0.000000%;114;0;0;32.9%;65.8%;1.1%;0.1%;0.0%;0.0%;0.0%;0.00%;0.00%;42.30%;57.10%;0.60%;0.01%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%
spdk;/dev/nvme0n1;1;300000;300000;0;3;fio-3.18-8-g1b5e1;run;0;0;36000008;1199960;299989;30001;0;99;0.082237;0.065873;8;132;13.026275;3.137883;1.000000%=9;5.000000%=9;10.000000%=9;20.000000%=10;30.000000%=11;40.000000%=11;50.000000%=12;60.000000%=13;70.000000%=14;80.000000%=15;90.000000%=15;95.000000%=16;99.000000%=24;99.500000%=30;99.900000%=41;99.950000%=44;99.990000%=50;0%=0;0%=0;0%=0;8;132;13.108512;3.137141;1200728;1201448;100.000000%;1201399.101695;91.810279;0;0;0;0;0;0;0.000000;0.000000;0;0;0.000000;0.000000;1.000000%=0;5.000000%=0;10.000000%=0;20.000000%=0;30.000000%=0;40.000000%=0;50.000000%=0;60.000000%=0;70.000000%=0;80.000000%=0;90.000000%=0;95.000000%=0;99.000000%=0;99.500000%=0;99.900000%=0;99.950000%=0;99.990000%=0;0%=0;0%=0;0%=0;0;0;0.000000;0.000000;0;0;0.000000%;0.000000;0.000000;99.993333%;0.000000%;117;0;0;16.5%;33.0%;49.4%;1.1%;0.1%;0.1%;0.0%;0.00%;0.00%;13.89%;84.40%;1.70%;0.01%;0.01%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%
spdk;/dev/nvme0n1;1;400000;400000;0;3;fio-3.18-8-g1b5e1;run;0;0;48000004;1599946;399986;30001;0;132;0.080868;0.080241;8;164;20.956458;7.348494;1.000000%=10;5.000000%=11;10.000000%=12;20.000000%=14;30.000000%=16;40.000000%=18;50.000000%=20;60.000000%=22;70.000000%=24;80.000000%=26;90.000000%=29;95.000000%=34;99.000000%=44;99.500000%=49;99.900000%=59;99.950000%=62;99.990000%=70;0%=0;0%=0;0%=0;8;165;21.037326;7.348215;1601770;1601984;100.000000%;1601876.779661;42.455684;0;0;0;0;0;0;0.000000;0.000000;0;0;0.000000;0.000000;1.000000%=0;5.000000%=0;10.000000%=0;20.000000%=0;30.000000%=0;40.000000%=0;50.000000%=0;60.000000%=0;70.000000%=0;80.000000%=0;90.000000%=0;95.000000%=0;99.000000%=0;99.500000%=0;99.900000%=0;99.950000%=0;99.990000%=0;0%=0;0%=0;0%=0;0;0;0.000000;0.000000;0;0;0.000000%;0.000000;0.000000;99.993333%;0.000000%;120;0;0;7.2%;14.4%;28.8%;45.0%;4.5%;0.1%;0.0%;0.00%;0.00%;0.01%;49.14%;50.41%;0.45%;0.01%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%
spdk;/dev/nvme0n1;1;500000;500000;0;3;fio-3.18-8-g1b5e1;run;0;0;60000128;1999937;499983;30001;0;107;0.081384;0.087502;9;176;46.264744;13.307210;1.000000%=15;5.000000%=20;10.000000%=24;20.000000%=33;30.000000%=41;40.000000%=48;50.000000%=50;60.000000%=51;70.000000%=52;80.000000%=54;90.000000%=60;95.000000%=64;99.000000%=73;99.500000%=82;99.900000%=93;99.950000%=96;99.990000%=103;0%=0;0%=0;0%=0;9;176;46.346128;13.307440;2001336;2002520;100.000000%;2002328.271186;151.126098;0;0;0;0;0;0;0.000000;0.000000;0;0;0.000000;0.000000;1.000000%=0;5.000000%=0;10.000000%=0;20.000000%=0;30.000000%=0;40.000000%=0;50.000000%=0;60.000000%=0;70.000000%=0;80.000000%=0;90.000000%=0;95.000000%=0;99.000000%=0;99.500000%=0;99.900000%=0;99.950000%=0;99.990000%=0;0%=0;0%=0;0%=0;0;0;0.000000;0.000000;0;0;0.000000%;0.000000;0.000000;99.993333%;0.000000%;123;0;0;1.7%;3.4%;6.9%;13.8%;26.7%;47.4%;0.0%;0.00%;0.00%;0.01%;4.68%;37.68%;57.61%;0.02%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%
spdk;/dev/nvme0n1;1;600000;600000;0;3;fio-3.18-8-g1b5e1;run;0;0;70328928;2344219;586053;30001;0;17;0.082174;0.077259;13;184;54.290832;6.329767;1.000000%=45;5.000000%=48;10.000000%=50;20.000000%=50;30.000000%=51;40.000000%=51;50.000000%=52;60.000000%=52;70.000000%=53;80.000000%=54;90.000000%=63;95.000000%=67;99.000000%=81;99.500000%=85;99.900000%=96;99.950000%=98;99.990000%=105;0%=0;0%=0;0%=0;14;184;54.373005;6.329382;2337616;2350920;100.000000%;2346994.813559;3953.889366;0;0;0;0;0;0;0.000000;0.000000;0;0;0.000000;0.000000;1.000000%=0;5.000000%=0;10.000000%=0;20.000000%=0;30.000000%=0;40.000000%=0;50.000000%=0;60.000000%=0;70.000000%=0;80.000000%=0;90.000000%=0;95.000000%=0;99.000000%=0;99.500000%=0;99.900000%=0;99.950000%=0;99.990000%=0;0%=0;0%=0;0%=0;0;0;0.000000;0.000000;0;0;0.000000%;0.000000;0.000000;99.993333%;0.000000%;125;0;0;0.1%;0.1%;0.1%;0.1%;0.1%;100.0%;0.0%;0.00%;0.00%;0.00%;0.01%;8.65%;91.31%;0.04%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%
spdk;/dev/nvme0n1;2;1000;500;0;3;fio-3.18-8-g1b5e1;run;0;0;120016;4000;1000;30001;0;6;5.586304;0.306684;8;119;16.612403;4.264411;1.000000%=13;5.000000%=13;10.000000%=13;20.000000%=13;30.000000%=14;40.000000%=14;50.000000%=17;60.000000%=18;70.000000%=18;80.000000%=18;90.000000%=18;95.000000%=19;99.000000%=21;99.500000%=26;99.900000%=90;99.950000%=103;99.990000%=116;0%=0;0%=0;0%=0;10;124;22.198707;4.061495;4000;4016;100.000000%;4005.694915;3.846693;0;0;0;0;0;0;0.000000;0.000000;0;0;0.000000;0.000000;1.000000%=0;5.000000%=0;10.000000%=0;20.000000%=0;30.000000%=0;40.000000%=0;50.000000%=0;60.000000%=0;70.000000%=0;80.000000%=0;90.000000%=0;95.000000%=0;99.000000%=0;99.500000%=0;99.900000%=0;99.950000%=0;99.990000%=0;0%=0;0%=0;0%=0;0;0;0.000000;0.000000;0;0;0.000000%;0.000000;0.000000;1.273333%;1.308333%;29938;0;0;99.8%;0.1%;0.1%;0.1%;0.1%;0.1%;0.0%;0.00%;0.00%;0.04%;96.65%;3.05%;0.19%;0.07%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%
spdk;/dev/nvme0n1;2;100000;50000;0;3;fio-3.18-8-g1b5e1;run;0;0;12000016;399987;99996;30001;0;15;0.094342;0.015436;6;114;8.532492;1.786222;1.000000%=7;5.000000%=7;10.000000%=7;20.000000%=8;30.000000%=8;40.000000%=8;50.000000%=8;60.000000%=8;70.000000%=8;80.000000%=8;90.000000%=8;95.000000%=9;99.000000%=15;99.500000%=20;99.900000%=36;99.950000%=40;99.990000%=42;0%=0;0%=0;0%=0;6;114;8.626834;1.786119;400322;400480;100.000000%;400453.728814;11.715221;0;0;0;0;0;0;0.000000;0.000000;0;0;0.000000;0.000000;1.000000%=0;5.000000%=0;10.000000%=0;20.000000%=0;30.000000%=0;40.000000%=0;50.000000%=0;60.000000%=0;70.000000%=0;80.000000%=0;90.000000%=0;95.000000%=0;99.000000%=0;99.500000%=0;99.900000%=0;99.950000%=0;99.990000%=0;0%=0;0%=0;0%=0;0;0;0.000000;0.000000;0;0;0.000000%;0.000000;0.000000;99.986667%;0.005000%;149;0;0;99.3%;0.6%;0.1%;0.1%;0.1%;0.1%;0.0%;0.00%;0.00%;98.12%;1.35%;0.52%;0.01%;0.01%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%
spdk;/dev/nvme0n1;2;200000;100000;0;3;fio-3.18-8-g1b5e1;run;0;0;24000008;799973;199993;30001;0;20;0.090535;0.020124;6;105;8.627788;2.021515;1.000000%=7;5.000000%=7;10.000000%=7;20.000000%=7;30.000000%=7;40.000000%=8;50.000000%=8;60.000000%=8;70.000000%=8;80.000000%=9;90.000000%=9;95.000000%=10;99.000000%=15;99.500000%=22;99.900000%=37;99.950000%=40;99.990000%=45;0%=0;0%=0;0%=0;6;105;8.718323;2.020788;800640;800944;100.000000%;800911.593220;25.129259;0;0;0;0;0;0;0.000000;0.000000;0;0;0.000000;0.000000;1.000000%=0;5.000000%=0;10.000000%=0;20.000000%=0;30.000000%=0;40.000000%=0;50.000000%=0;60.000000%=0;70.000000%=0;80.000000%=0;90.000000%=0;95.000000%=0;99.000000%=0;99.500000%=0;99.900000%=0;99.950000%=0;99.990000%=0;0%=0;0%=0;0%=0;0;0;0.000000;0.000000;0;0;0.000000%;0.000000;0.000000;100.008333%;0.000000%;146;0;0;84.1%;15.6%;0.2%;0.1%;0.0%;0.0%;0.0%;0.00%;0.00%;93.96%;5.38%;0.66%;0.01%;0.01%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%
